YEAR,TECHNOLOGY:Type,VALUE
2021,GAS,2332.4988
2022,GAS,2099.255
2023,GAS,1866.001
2024,GAS,1632.7469999999998
2025,GAS,1399.503
2026,GAS,1166.249
2027,GAS,933.0009999999999
2028,GAS,699.751
2029,GAS,466.5
2030,GAS,233.25
2021,DSLBDL,359.164
2022,DSLBDL,324.2405365853659
2023,DSLBDL,360.25778013432284
2024,DSLBDL,401.06932697066094
2025,DSLBDL,365.407388055024
2026,DSLBDL,329.49138805502406
2027,DSLBDL,293.57538805502406
2028,DSLBDL,257.658388055024
2029,DSLBDL,221.74238805502404
2030,DSLBDL,185.82538805502398
2031,DSLBDL,149.90938805502404
2032,DSLBDL,149.90938805502404
2033,DSLBDL,149.90938805502404
2034,DSLBDL,149.90938805502404
2035,DSLBDL,149.90938805502404
2036,DSLBDL,149.90938805502404
2037,DSLBDL,148.91585146965818
2038,DSLBDL,76.98260792070116
2022,ELC,288.9514006451196
2023,ELC,649.1346976646469
2024,ELC,1013.8648546894627
2025,ELC,1466.3872357270714
2026,ELC,1821.9022719525176
2027,ELC,2185.555247490267
2028,ELC,2554.2232585537226
2029,ELC,2930.4671617507315
2030,ELC,3313.890425162218
2031,ELC,3717.1385688430896
2032,ELC,3892.839893974656
2033,ELC,4074.693563831881
2034,ELC,4266.423637919334
2035,ELC,4467.492237092966
2036,ELC,4681.359265922466
2037,ELC,4928.160595497465
2038,ELC,5163.604613824987
2039,ELC,5460.2947857352765
2040,ELC,5708.003423995202
2041,ELC,5971.721756156731
2042,ELC,6246.042884299535
2043,ELC,6534.282144024522
2044,ELC,6834.2179292160245
2045,ELC,7148.838657284649
2046,ELC,7476.666071396627
2047,ELC,7820.575746389057
2048,ELC,8180.910992197888
2049,ELC,8555.44239695463
2050,ELC,8948.919286941764
2051,ELC,9367.932958640116
2052,ELC,9805.362648763285
2053,ELC,10262.346546548211
2054,ELC,10737.304054322096
2055,ELC,11233.316144243434
2039,DSLBDL,0.2540610843630537
2021,JET,0.01
2022,JET,0.010517213114754
2023,JET,0.0110344262295081
2024,JET,0.0115518032786885
2025,JET,0.0120690163934426
2026,JET,0.0125862295081967
2027,JET,0.0131034426229508
2028,JET,0.0136206557377049
2029,JET,0.014137868852459
2030,JET,0.0146552459016393
2031,JET,0.0151724590163934
2032,JET,0.0156896721311475
2033,JET,0.0162068852459016
2034,JET,0.0157068852459016
2035,JET,0.0152068852459016
2036,JET,0.0147068852459016
2037,JET,0.0152240983606557
2038,JET,0.0157413114754098
2039,JET,0.0162585245901639
2040,JET,0.016775737704918
2041,JET,0.0172929508196721
2042,JET,0.0178103278688524
2043,JET,0.0178103278688524
2044,JET,0.0178103278688524
2045,JET,0.0178103278688524
2046,JET,0.0178103278688524
2047,JET,0.0178103278688524
2048,JET,0.0178103278688524
2049,JET,0.0178103278688524
2050,JET,0.0178103278688524
2051,JET,0.0178103278688524
2052,JET,0.0183462295081967
2053,JET,0.018893606557377
2054,JET,0.0190996826655886
2055,JET,0.0192284895397336
2034,H2,0.001017213114754
2035,H2,0.0020344262295082
2036,H2,0.0030518032786885
2037,H2,0.0030518032786885
2038,H2,0.0030518032786885
2039,H2,0.0030518032786885
2040,H2,0.0030518032786885
2041,H2,0.0030518032786885
2042,H2,0.0030518032786885
2043,H2,0.0035690163934426
2044,H2,0.0040862295081967
2045,H2,0.0046034426229508
2046,H2,0.0051206557377049
2047,H2,0.005637868852459
2048,H2,0.0061552459016393
2049,H2,0.0066724590163934
2050,H2,0.0071896721311475
2051,H2,0.0077147540983606
2052,H2,0.0077147540983606
2053,H2,0.0077147540983606
2054,H2,0.0080673665147392
2055,H2,0.0085090514438728
