YEAR,TECHNOLOGY:Type,VALUE
2021,GAS,2332.4988
2022,GAS,2099.255
2023,GAS,1866.001
2024,GAS,1632.7469999999998
2025,GAS,1399.503
2026,GAS,1166.249
2027,GAS,933.0009999999999
2028,GAS,699.751
2029,GAS,466.5
2030,GAS,233.25
2021,DSLBDL,359.164
2022,DSLBDL,390.79737824895733
2023,DSLBDL,425.7922478141747
2024,DSLBDL,465.55303042287056
2025,DSLBDL,506.618160857653
2026,DSLBDL,517.9799434663486
2027,DSLBDL,531.5266825967838
2028,DSLBDL,547.2092043359143
2029,DSLBDL,564.7047695533053
2030,DSLBDL,585.143813031566
2031,DSLBDL,607.7567695533053
2032,DSLBDL,624.0350304228706
2033,DSLBDL,642.87850868374
2034,DSLBDL,642.87850868374
2035,DSLBDL,642.87850868374
2036,DSLBDL,642.87850868374
2037,DSLBDL,575.3281304347828
2038,DSLBDL,504.4172608695654
2039,DSLBDL,428.7394782608696
2040,DSLBDL,351.7583478260871
2041,DSLBDL,304.4805652173915
2042,DSLBDL,255.0178260869563
2043,DSLBDL,203.41830434782585
2044,DSLBDL,150.00673913043477
2045,DSLBDL,93.65069565217405
2046,DSLBDL,35.12173913043479
2047,DSLBDL,18.843478260869475
2022,ELC,222.39455898152795
2023,ELC,583.600229984795
2024,ELC,949.3811512372531
2025,ELC,1325.1764629244428
2026,ELC,1557.7075819221166
2027,ELC,1801.7308864712454
2028,ELC,2054.380110371483
2029,ELC,2318.369708486006
2030,ELC,2593.848203265287
2031,ELC,2880.5731847964976
2032,ELC,2957.4432450256913
2033,ELC,3045.8236992427123
2034,ELC,3171.324664615969
2035,ELC,3315.834882987932
2036,ELC,3479.5358742786525
2037,ELC,3730.677596330717
2038,ELC,4005.8498435618258
2039,ELC,4311.2624509403395
2040,ELC,4640.77272538305
2041,ELC,4967.522498498694
2042,ELC,5322.796386551676
2043,ELC,5710.393437711215
2044,ELC,6129.399346731136
2045,ELC,6585.617127745961
2046,ELC,7078.590382722925
2047,ELC,7566.856703917853
2048,ELC,8095.820147112261
2049,ELC,8647.851646273115
2050,ELC,9244.487587087293
2051,ELC,9887.264442252908
2052,ELC,10580.581200453023
2053,ELC,11327.141450526104
2054,ELC,12127.787423940523
2055,ELC,12989.263070626266
2021,JET,0.01
2022,JET,0.010517213114754
2023,JET,0.0110344262295081
2024,JET,0.0115518032786885
2025,JET,0.0120690163934426
2026,JET,0.0119160655737704
2027,JET,0.0117877049180327
2028,JET,0.0116850819672131
2029,JET,0.0116103278688524
2030,JET,0.0111103278688524
2031,JET,0.0106103278688524
2032,JET,0.0101103278688524
2033,JET,0.0096103278688524
2034,JET,0.0091103278688524
2035,JET,0.0086103278688524
2036,JET,0.0081103278688524
2037,JET,0.0082790163934426
2038,JET,0.0084763934426229
2039,JET,0.0087040983606557
2040,JET,0.0089591803278688
2041,JET,0.0092418032786885
2042,JET,0.0095503278688524
2043,JET,0.0098840983606557
2044,JET,0.0102416393442622
2045,JET,0.0106232786885245
2046,JET,0.0110270491803278
2047,JET,0.0114521311475409
2048,JET,0.0118963934426229
2049,JET,0.0123603278688524
2050,JET,0.0123603278688524
2051,JET,0.0128637704918032
2052,JET,0.013391475409836
2053,JET,0.0139419672131147
2054,JET,0.0145142622950819
2055,JET,0.0151091803278688
2030,H2,0.0004550819672131
2031,H2,0.0009391803278688
2032,H2,0.0014550819672131
2033,H2,0.0020004918032786
2034,H2,0.0025773770491803
2035,H2,0.0031860655737704
2036,H2,0.0038252459016393
2037,H2,0.0038252459016393
2038,H2,0.0038252459016393
2039,H2,0.0038252459016393
2040,H2,0.0038252459016393
2041,H2,0.0038252459016393
2042,H2,0.0038252459016393
2043,H2,0.0038252459016393
2044,H2,0.0038252459016393
2045,H2,0.0038252459016393
2046,H2,0.0038252459016393
2047,H2,0.0038252459016393
2048,H2,0.0038252459016393
2049,H2,0.0038252459016393
2050,H2,0.0043072131147541
2051,H2,0.0043072131147541
2052,H2,0.0043072131147541
2053,H2,0.0043072131147541
2054,H2,0.0043072131147541
2055,H2,0.0043072131147541
