YEAR,TECHNOLOGY:Type,VALUE
2021,COA,36.18542125984251
2022,COA,36.18542125984253
2023,COA,36.18542125984252
2024,COA,46.212970805060124
2025,COA,115.90753080506012
2026,COA,115.90753080506012
2027,COA,115.90753080506012
2028,COA,115.90753080506009
2029,COA,115.90753080506018
2030,COA,115.90753080506013
2031,COA,115.90753080506012
2032,COA,115.90753080506012
2033,COA,115.90753080506013
2034,COA,115.90753080506012
2035,COA,115.90753080506012
2036,COA,115.90753080506012
2037,COA,115.90753080506012
2038,COA,115.90753080506012
2039,COA,115.12165570293197
2040,COA,113.44765570293197
2041,COA,111.77365570293196
2042,COA,110.09965570293198
2043,COA,108.42565570293198
2044,COA,106.75165570293198
2045,COA,105.07765570293199
2021,BIO,2.2958208
2022,BIO,2.252174976
2023,BIO,2.252174976
2024,BIO,2.252174976
2025,BIO,2.252174976
2026,BIO,2.252174976
2027,BIO,2.252174976
2028,BIO,2.252174976
2029,BIO,2.2958208
2030,BIO,2.2958208
2031,BIO,2.2958208
2032,BIO,2.2958208000000004
2033,BIO,2.2958208
2034,BIO,2.2958208
2035,BIO,3.0132648000000017
2036,BIO,5.268088800000002
2037,BIO,7.522912800000003
2038,BIO,9.777736800000003
2039,BIO,11.725084800000001
2040,BIO,13.979908800000002
2021,SOL,0.2940636572063997
2022,SOL,0.2940636572063996
2023,SOL,0.2940636572063995
2024,SOL,0.2940636572063997
2025,SOL,0.2940636572063998
2026,SOL,0.2940636572063996
2027,SOL,1.9446168777740618
2028,SOL,2.4908129316752916
2029,SOL,3.2530181427456824
2030,SOL,5.969760151307176
2031,SOL,7.1616656680431685
2032,SOL,7.1616656680431685
2033,SOL,7.548091024494247
2034,SOL,8.201529281947135
2035,SOL,8.983650098322698
2036,SOL,10.683178836473479
2037,SOL,12.043175669404981
2038,SOL,13.86958091853165
2039,SOL,15.348972626232701
2040,SOL,18.613986239246838
2041,SOL,23.15917388520641
2042,SOL,25.478697459327307
2043,SOL,33.36529300070316
2046,COA,76.88582677165354
2047,COA,75.46062992125985
2048,COA,74.03937007874015
2049,COA,72.61417322834646
2050,COA,71.18897637795274
2021,HYD,82.59606572940562
2022,HYD,96.1278091170536
2023,HYD,109.07057481574161
2024,HYD,129.865180967482
2025,HYD,133.158841173562
2026,HYD,134.620648303162
2027,HYD,134.620648303162
2028,HYD,134.620648303162
2029,HYD,134.620648303162
2030,HYD,135.41135169260198
2031,HYD,144.19193678577926
2032,HYD,149.8542692896266
2033,HYD,154.7456858724807
2034,HYD,160.12440627933785
2035,HYD,164.76295855838862
2036,HYD,168.57423011261636
2037,HYD,174.16351056905964
2038,HYD,178.86472215903103
2039,HYD,184.7669634957302
2040,HYD,189.1240258887941
2041,HYD,192.46730688952374
2042,HYD,196.97389689730142
2043,HYD,204.25936774772686
2044,HYD,213.80017539148744
2045,HYD,220.65344272864053
2046,HYD,233.1400594185595
2047,HYD,245.2406886938899
2048,HYD,254.28290968793712
2049,HYD,262.4566348996263
2050,HYD,267.5425891376461
2041,BIO,15.824764800000002
2042,BIO,18.079588800000003
2043,BIO,20.334412800000003
2044,BIO,22.589236800000002
2044,SOL,36.57275934710586
2045,SOL,44.463130586607555
2046,SOL,51.66413495404942
2047,SOL,58.67039027593776
2048,SOL,69.91837252280365
2049,SOL,83.24693745967403
2050,SOL,119.35005628717751
2039,WND,1.4807936892612092
2040,WND,2.51671329165438
2041,WND,4.263923636567881
2042,WND,4.613985612440966
2043,WND,5.339722685540592
2044,WND,6.766178802072012
2045,WND,9.084782025265048
2046,WND,11.938714151753157
2047,WND,14.163699457419185
2048,WND,17.62973651411586
2049,WND,22.338976989842404
2050,WND,29.31437668441333
2045,BIO,23.265684
2046,BIO,23.265684
2047,BIO,23.265684000000007
2048,BIO,23.265684000000007
2049,BIO,23.265684
2050,BIO,23.265684
