YEAR:Period,CostType,VALUE
2020-2050,CAP,148129.5802113985
,CAP,40383.67904012437
2020-2050,FIX,55016.18949784296
,FIX,13104.292738159003
2020-2050,VAR,-76609.40769186208
,VAR,-33283.378992033875
