YEAR:Period,CostType,VALUE
2020-2050,CAP,143320.92776118958
,CAP,39182.14827263643
2020-2050,FIX,50513.609413575025
,FIX,11840.686781858913
2020-2050,VAR,-49295.802077066255
,VAR,-31644.596368251398
