YEAR:Period,CostType,VALUE
2020-2050,CAP,149483.96889114723
,CAP,44918.09289849716
2020-2050,FIX,55302.97117222815
,FIX,13636.1759862427
2020-2050,VAR,-65947.58918658433
,VAR,-31360.825770198466
