YEAR:Period,CostType,VALUE
2020-2050,CAP,234300.0676804417
,CAP,68507.48501437364
2020-2050,FIX,56342.61742423001
,FIX,14403.310060914653
2020-2050,VAR,-54212.34874884305
,VAR,-29722.700235933713
