YEAR:Period,CostType,VALUE
2020-2050,CAP,156264.32205829697
,CAP,36372.1098727275
2020-2050,FIX,51204.19256680057
,FIX,11355.20094035957
2020-2050,VAR,-47327.74583888283
,VAR,-29483.25627874908
