YEAR:Period,CostType,VALUE
2020-2050,CAP,176579.26375991
,CAP,44922.97170651171
2020-2050,FIX,53219.83608530208
,FIX,12561.737995124546
2020-2050,VAR,-87493.12597139468
,VAR,-37238.12411649278
