YEAR:Period,CostType,VALUE
2020-2050,CAP,136069.4419544865
,CAP,30258.249128516796
2020-2050,FIX,45545.09342859111
,FIX,10150.695561496263
2020-2050,VAR,-64713.68539447072
,VAR,-37541.482612548956
