YEAR:Period,CostType,VALUE
2020-2050,CAP,176831.8065202819
,CAP,60474.67225452339
2020-2050,FIX,59532.357037071684
,FIX,15079.722874057952
2020-2050,VAR,-54530.357473683274
,VAR,-29810.124905694294
