YEAR:Period,CostType,VALUE
2020-2050,CAP,123357.57753788876
,CAP,28475.101856569192
2020-2050,FIX,46069.386969782434
,FIX,10019.117965304136
2020-2050,VAR,-61751.2412064926
,VAR,-37360.58144271172
