YEAR:Period,CostType,VALUE
2020-2050,CAP,145074.59197557552
,CAP,33117.69198068527
2020-2050,FIX,51262.399109209546
,FIX,11231.694688870008
2020-2050,VAR,-76982.06843139385
,VAR,-37958.76688941309
