YEAR:Period,CostType,VALUE
2020-2050,CAP,212455.14074469946
,CAP,46885.568150962434
2020-2050,FIX,57873.02755239008
,FIX,12870.4980817783
2020-2050,VAR,-84771.39497508983
,VAR,-33927.94862967884
