YEAR:Period,CostType,VALUE
2020-2050,CAP,155912.0436790213
,CAP,42931.146038737905
2020-2050,FIX,54719.06708207061
,FIX,12579.329904776037
2020-2050,VAR,-68165.79951184068
,VAR,-34331.582911014586
