YEAR:Period,CostType,VALUE
2020-2050,CAP,155151.4442856422
,CAP,46392.193013245356
2020-2050,FIX,55368.367266217974
,FIX,13877.127460643545
2020-2050,VAR,-51104.32456592444
,VAR,-27630.015785198215
