YEAR:Period,CostType,VALUE
2020-2050,CAP,151858.30464581167
,CAP,40823.12910798009
2020-2050,FIX,53631.22935254001
,FIX,12291.956586504344
2020-2050,VAR,-68973.8218875642
,VAR,-34776.19952112924
