YEAR:Period,CostType,VALUE
2020-2050,CAP,179824.61248402685
,CAP,47677.747460034756
2020-2050,FIX,50895.77057453081
,FIX,12364.90047023891
2020-2050,VAR,-66128.40777301232
,VAR,-33855.82513355973
