YEAR:Period,CostType,VALUE
2020-2050,CAP,175834.51621767535
,CAP,58314.89250426661
2020-2050,FIX,59027.990619005366
,FIX,14946.767615218858
2020-2050,VAR,-54694.25813023765
,VAR,-30572.42024971223
