YEAR:Period,CostType,VALUE
2020-2050,CAP,127832.95529028501
,CAP,34387.80993039807
2020-2050,FIX,47790.69457563129
,FIX,10982.535765046932
2020-2050,VAR,-55621.55186999225
,VAR,-34819.36570215428
