YEAR:Period,CostType,VALUE
2020-2050,CAP,196544.7931012575
,CAP,52774.5147642281
2020-2050,FIX,51311.18775346301
,FIX,12770.494981283064
2020-2050,VAR,-53368.0233345355
,VAR,-29713.072660136822
