YEAR:Period,CostType,VALUE
2020-2050,CAP,212035.7574492521
,CAP,49805.48940962349
2020-2050,FIX,62864.87321650155
,FIX,13795.12399214453
2020-2050,VAR,-74072.44977807022
,VAR,-32016.877748271527
