YEAR:Period,CostType,VALUE
2020-2050,CAP,194389.94873243957
,CAP,48141.481602015534
2020-2050,FIX,58308.839037445134
,FIX,12844.648535291235
2020-2050,VAR,-58078.73652838825
,VAR,-31962.898373478172
