YEAR:Period,CostType,VALUE
2020-2050,CAP,150927.64453011792
,CAP,35223.59810199762
2020-2050,FIX,51862.18675461141
,FIX,11404.355887426871
2020-2050,VAR,-74581.19350600161
,VAR,-36033.18441894394
