YEAR:Period,CostType,VALUE
2020-2050,CAP,202257.93130940883
,CAP,47471.74663501222
2020-2050,FIX,60013.27511106275
,FIX,13340.703445663376
2020-2050,VAR,-80200.66589610049
,VAR,-33904.720306511466
