YEAR:Period,CostType,VALUE
2020-2050,CAP,130305.98074515845
,CAP,35406.676561555796
2020-2050,FIX,49331.79138799919
,FIX,11211.918011266609
2020-2050,VAR,-66988.51147155523
,VAR,-37079.445453118955
