YEAR:Period,CostType,VALUE
2020-2050,CAP,158627.72327989625
,CAP,41604.7850195709
2020-2050,FIX,56357.933164073125
,FIX,12755.378006735169
2020-2050,VAR,-75969.57030810052
,VAR,-34118.12204103296
