YEAR:Period,CostType,VALUE
2020-2050,CAP,138136.04563083095
,CAP,39101.390272486526
2020-2050,FIX,50801.24844726383
,FIX,11665.997540025175
2020-2050,VAR,-64112.17339369522
,VAR,-35649.64669724542
