YEAR:Period,CostType,VALUE
2020-2050,CAP,200886.78051100098
,CAP,60973.82754223414
2020-2050,FIX,52858.556886713784
,FIX,13163.69906939187
2020-2050,VAR,-59896.405859505074
,VAR,-33560.450260614685
