YEAR:Period,CostType,VALUE
2020-2050,CAP,196430.3776806338
,CAP,45792.05678617647
2020-2050,FIX,54735.50225294614
,FIX,12181.821573810901
2020-2050,VAR,-80045.54519294812
,VAR,-36196.51233678742
