YEAR:Period,CostType,VALUE
2020-2050,CAP,174626.00326628826
,CAP,42101.89662275718
2020-2050,FIX,53585.15121864499
,FIX,12472.275909495682
2020-2050,VAR,-86597.47527539133
,VAR,-37611.43183686775
