YEAR:Period,CostType,VALUE
2020-2050,CAP,127227.28098433292
,CAP,36122.056057794325
2020-2050,FIX,48442.19120502109
,FIX,11689.241685629178
2020-2050,VAR,-52738.72216126375
,VAR,-32643.14001094137
