YEAR:Period,CostType,VALUE
2020-2050,CAP,140098.40946823102
,CAP,34407.232429153075
2020-2050,FIX,51335.747411618875
,FIX,11352.781655141558
2020-2050,VAR,-76937.48883158478
,VAR,-38818.3375338622
