YEAR:Period,CostType,VALUE
2020-2050,CAP,185082.169848317
,CAP,45461.49625465556
2020-2050,FIX,53900.816182596514
,FIX,12558.58231422289
2020-2050,VAR,-86547.03161112206
,VAR,-35645.85874589411
