YEAR:Period,CostType,VALUE
2020-2050,CAP,193599.02349869168
,CAP,55368.54444712922
2020-2050,FIX,61673.552450284726
,FIX,14375.525141338676
2020-2050,VAR,-75483.47114608221
,VAR,-34161.084038359244
