YEAR:Period,CostType,VALUE
2020-2050,CAP,163843.05822753915
,CAP,44582.17406938103
2020-2050,FIX,55758.57818931709
,FIX,12932.725801764565
2020-2050,VAR,-65189.78392672801
,VAR,-32587.40627901915
