YEAR:Period,CostType,VALUE
2020-2050,CAP,135110.74206724096
,CAP,30080.39100872613
2020-2050,FIX,51133.31547986499
,FIX,10905.925623424735
2020-2050,VAR,-90227.10897187488
,VAR,-40298.37424522241
