YEAR:Period,CostType,VALUE
2020-2050,CAP,148711.0909874536
,CAP,35114.96298646067
2020-2050,FIX,50308.62950211435
,FIX,11073.07698320338
2020-2050,VAR,-50089.8133915862
,VAR,-31204.881659595703
