YEAR:Period,CostType,VALUE
2020-2050,CAP,161561.7664843455
,CAP,37703.929589604035
2020-2050,FIX,54081.408162656306
,FIX,11747.691606528851
2020-2050,VAR,-70405.67245338456
,VAR,-34278.44163153326
