YEAR:Period,CostType,VALUE
2020-2050,CAP,204670.03643059387
,CAP,54498.92852177637
2020-2050,FIX,53158.730801878446
,FIX,12753.34609601319
2020-2050,VAR,-57157.913276000894
,VAR,-31643.41025558123
