YEAR:Period,CostType,VALUE
2020-2050,CAP,146473.48562202096
,CAP,29960.965130934826
2020-2050,FIX,48000.03843422669
,FIX,10570.301721998596
2020-2050,VAR,-71419.73926441622
,VAR,-37183.21098498398
