YEAR:Period,CostType,VALUE
2020-2050,CAP,156242.72371090346
,CAP,34752.99027909326
2020-2050,FIX,51190.22594633775
,FIX,11383.787460265574
2020-2050,VAR,-90925.97434793148
,VAR,-38808.74904293768
