YEAR:Period,CostType,VALUE
2020-2050,CAP,211563.56310725483
,CAP,68144.97234973281
2020-2050,FIX,70229.86864910123
,FIX,22274.212821468773
2020-2050,VAR,-24794.663946972145
,VAR,-17728.00960206525
