YEAR:Period,CostType,VALUE
2020-2050,CAP,145396.35489299262
,CAP,34821.79836679036
2020-2050,FIX,49187.89168814023
,FIX,11007.933679070637
2020-2050,VAR,-86467.31118430923
,VAR,-42058.144893339166
