YEAR:Period,CostType,VALUE
2020-2050,CAP,233193.50431034126
,CAP,74875.34439501914
2020-2050,FIX,57868.99474949108
,FIX,15083.01699298391
2020-2050,VAR,-67993.19523001448
,VAR,-34035.75359001128
