YEAR:Period,CostType,VALUE
2020-2050,CAP,159166.37323922792
,CAP,36575.977045379725
2020-2050,FIX,51366.67413881558
,FIX,11384.397585555265
2020-2050,VAR,-92211.49500342226
,VAR,-39091.411200811584
