YEAR:Period,CostType,VALUE
2020-2050,CAP,125815.62548841209
,CAP,29140.73594536118
2020-2050,FIX,47605.53210035286
,FIX,10267.14297074322
2020-2050,VAR,-73161.64187529327
,VAR,-39735.21695314339
