YEAR:Period,CostType,VALUE
2020-2050,CAP,135151.20544891394
,CAP,39874.38076604316
2020-2050,FIX,50067.44411225853
,FIX,12328.100707186642
2020-2050,VAR,-49294.47453228089
,VAR,-30733.718858421453
