YEAR:Period,CostType,VALUE
2020-2050,CAP,142952.29029199068
,CAP,33853.168375293724
2020-2050,FIX,48586.58033474753
,FIX,10790.862224448083
2020-2050,VAR,-55170.76376657544
,VAR,-32920.81502813705
