YEAR:Period,CostType,VALUE
2020-2050,CAP,176104.14627621902
,CAP,51459.79070148506
2020-2050,FIX,52891.3777862866
,FIX,13393.549649025344
2020-2050,VAR,-43963.247645126095
,VAR,-27485.6089710414
