YEAR:Period,CostType,VALUE
2020-2050,CAP,145625.8887741277
,CAP,39992.40296541053
2020-2050,FIX,49997.06306190939
,FIX,12067.67684022022
2020-2050,VAR,-49605.8026260634
,VAR,-31240.757323288854
