YEAR:Period,CostType,VALUE
2020-2050,CAP,140523.00591192138
,CAP,36019.558205287976
2020-2050,FIX,49810.931179691455
,FIX,11599.630345275073
2020-2050,VAR,-49407.91819725765
,VAR,-32232.177033307158
