YEAR:Period,CostType,VALUE
2020-2050,CAP,130480.13715819738
,CAP,35377.30623375284
2020-2050,FIX,49282.77513988359
,FIX,11211.984867083205
2020-2050,VAR,-67249.99085492012
,VAR,-37093.387616059954
