YEAR:Period,CostType,VALUE
2020-2050,CAP,189854.36862792607
,CAP,61945.16589689497
2020-2050,FIX,61620.23633378282
,FIX,15702.99157797667
2020-2050,VAR,-50163.758563943426
,VAR,-28405.49448032964
