YEAR:Period,CostType,VALUE
2020-2050,CAP,161359.1680313053
,CAP,38010.15142571079
2020-2050,FIX,48345.24881932659
,FIX,11301.78153885739
2020-2050,VAR,-56546.49665502449
,VAR,-33410.32111151263
