YEAR:Period,CostType,VALUE
2020-2050,CAP,151383.82331316872
,CAP,36432.195185041615
2020-2050,FIX,46669.49757852746
,FIX,10593.72302308772
2020-2050,VAR,-61778.21576797116
,VAR,-34892.56817297749
