YEAR:Period,CostType,VALUE
2020-2050,CAP,201776.54117746
,CAP,59128.39454550814
2020-2050,FIX,60787.692732635216
,FIX,14558.674797985235
2020-2050,VAR,-52446.03029975233
,VAR,-30320.445398848944
