YEAR:Period,CostType,VALUE
2020-2050,CAP,203828.17385394074
,CAP,59797.499256128576
2020-2050,FIX,62445.7472947119
,FIX,14796.791919880583
2020-2050,VAR,-63122.03506119962
,VAR,-32353.113827001864
