YEAR:Period,CostType,VALUE
2020-2050,CAP,143614.22845268238
,CAP,38393.62413802851
2020-2050,FIX,53734.76732145296
,FIX,12054.41282810373
2020-2050,VAR,-83187.22759206625
,VAR,-37598.43290620488
