YEAR:Period,CostType,VALUE
2020-2050,CAP,173174.50157004283
,CAP,55621.49162239094
2020-2050,FIX,57454.377179494186
,FIX,14810.364596784118
2020-2050,VAR,-43431.48550613834
,VAR,-27751.8764490979
