YEAR:Period,CostType,VALUE
2020-2050,CAP,137041.30220642278
,CAP,33690.65660972619
2020-2050,FIX,52422.307950167335
,FIX,11650.306092785248
2020-2050,VAR,-86139.79868410126
,VAR,-39186.05614407846
