YEAR:Period,CostType,VALUE
2020-2050,CAP,160397.90566082977
,CAP,37914.891391415535
2020-2050,FIX,52122.43753849287
,FIX,11916.563348066722
2020-2050,VAR,-91719.06954737444
,VAR,-40363.215069050755
