YEAR:Period,CostType,VALUE
2020-2050,CAP,138123.9066321281
,CAP,36017.078187735715
2020-2050,FIX,53518.71126174499
,FIX,12565.38291139117
2020-2050,VAR,-82362.7891280824
,VAR,-36106.657578843384
