YEAR:Period,CostType,VALUE
2020-2050,CAP,163601.3032456136
,CAP,34161.03657669892
2020-2050,FIX,49188.81777698315
,FIX,10817.248125242008
2020-2050,VAR,-68321.94295131961
,VAR,-33838.81436533956
